Full Path,Name,File ID,Type,MIME Type,Parent Folder,Link,Possible Duplicate?,Skip?,Review Status,TR Reference,Evidence Summary,Priority
Root/MiscSpreadsheets,report1546696324076.xlsx,1gbLMGhJDaap-cpOgLR8Ih1WQ6KfnxqX1,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1gbLMGhJDaap-cpOgLR8Ih1WQ6KfnxqX1/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546696324076 — Jan 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546696071984.xlsx,1O4Q7SpQeOc3TT5COh5-Nx-ASR4P_cJ_V,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1O4Q7SpQeOc3TT5COh5-Nx-ASR4P_cJ_V/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,report1546696071984.xlsx,1ymp36ZGzmUVUO0jxmD_5nvnRozUJ7Mxp,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1ymp36ZGzmUVUO0jxmD_5nvnRozUJ7Mxp/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546696071984 — Jan 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546695775801.xlsx,148p7mC5PWPol4yRqtRtt6UKFD0dDngNS,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/148p7mC5PWPol4yRqtRtt6UKFD0dDngNS/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,report1546695775801.xlsx,1IbfNrwXR0EWwn2XSsretorP75MwcwNF8,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1IbfNrwXR0EWwn2XSsretorP75MwcwNF8/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546695775801 — Jan 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546695516684.xlsx,1FhqZbobA1svaVCuAa1NyUYePGGHK1SMj,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1FhqZbobA1svaVCuAa1NyUYePGGHK1SMj/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,report1546695516684.xlsx,1WJ8NqNZ8cbWbswvixdB0p2hZ39XCEILg,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1WJ8NqNZ8cbWbswvixdB0p2hZ39XCEILg/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546695516684 — Jan 5 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546694928047.xlsx,1aLsgr_8QWqQgILwjeyLE-x8-w6aIRf27,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1aLsgr_8QWqQgILwjeyLE-x8-w6aIRf27/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,TR-0316,
Root/MiscSpreadsheets,report1546694928047.xlsx,1qI80DK46UFkGwHJq5Y98p6hFgixgt3xy,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1qI80DK46UFkGwHJq5Y98p6hFgixgt3xy/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546694928047 — Jan 5 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546694086617.xlsx,1KKEYCDpKpdFvABhyXj0gK6gGmbAv0SiS,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1KKEYCDpKpdFvABhyXj0gK6gGmbAv0SiS/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546694086617 — Jan 5 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,Accounts_Errors.xlsx,1kGp56KQRTswgvF-gFhX-_Vpgmx8_jmpq,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1kGp56KQRTswgvF-gFhX-_Vpgmx8_jmpq/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0611,Accounts_Errors.xlsx — another CRM import error log (same pattern as TR-0611).,High
Root/MiscSpreadsheets,Accounts_Errors.csv,1Ej_UCk3GC7zmD6EP16QIVp_SsozUt3-9,File,text/csv,MiscSpreadsheets,https://drive.google.com/file/d/1Ej_UCk3GC7zmD6EP16QIVp_SsozUt3-9/view?usp=drivesdk,,,Reviewed,TR-0611,Accounts_Errors.csv — companion CSV to row 666.,High
Root/MiscSpreadsheets,report1546693794021.xlsx,1rSZM6mYMMLmOG3AvHmflUC5IZjRzmd4Q,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1rSZM6mYMMLmOG3AvHmflUC5IZjRzmd4Q/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546693794021 — Jan 5 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546692988982.xlsx,1skCmN4j2l38-0jNKtSFLGqJeyTCvCNC1,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1skCmN4j2l38-0jNKtSFLGqJeyTCvCNC1/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546692988982 — Jan 5 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546692463098.xlsx,1F_3ZkQr2U9M1hhrMbGb3KH2AtjgfzZ4q,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1F_3ZkQr2U9M1hhrMbGb3KH2AtjgfzZ4q/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546692463098 — Jan 5 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546692189059.xlsx,1-xHgfhQ22prhY_Hy1XjJi1EE_YNzqcoT,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1-xHgfhQ22prhY_Hy1XjJi1EE_YNzqcoT/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546692189059 — Jan 5 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546691878338.xlsx,1MemhqjVB-GWDbcB0-1CgfMoQS_QSgD_r,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1MemhqjVB-GWDbcB0-1CgfMoQS_QSgD_r/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546691878338 — Jan 5 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,report1546691531149.xlsx,17uo1GHHzhLqqKqyfMqCb52wKgX8YM6tZ,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/17uo1GHHzhLqqKqyfMqCb52wKgX8YM6tZ/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1546691531149 — Jan 5 2019 Salesforce batch export.,High
Root/MiscSpreadsheets,Untitled spreadsheet(3).xlsx,1K0u2_KwJLX9UPhN1dKUQpvViN2z1joc3,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1K0u2_KwJLX9UPhN1dKUQpvViN2z1joc3/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,TR-0118,
Root/MiscSpreadsheets,Untitled spreadsheet(3).xlsx,1M6veDcrHWsrWJf1_oU_VxbDR4VqJsBXF,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1M6veDcrHWsrWJf1_oU_VxbDR4VqJsBXF/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,Untitled spreadsheet(3) — Jan 2019 Salesforce export.,High
Root/MiscSpreadsheets,Untitled spreadsheet(4).xlsx,187TyESk_39CT2mtGIE52O2-mIWfrCPik,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/187TyESk_39CT2mtGIE52O2-mIWfrCPik/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,Untitled spreadsheet(4).xlsx,1JevM_XlVKq-rMsKZfHpcDhuay-QZdNL5,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1JevM_XlVKq-rMsKZfHpcDhuay-QZdNL5/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,Untitled spreadsheet(4) — Jan 2019 Salesforce export.,High
Root/MiscSpreadsheets,Untitled spreadsheet(5).xlsx,1ugwK1zxViOidyiJ2S_CnJkcqeytKERTi,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1ugwK1zxViOidyiJ2S_CnJkcqeytKERTi/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,Untitled spreadsheet(5) — Jan 2019 Salesforce export.,High
Root/MiscSpreadsheets,report1531323432199.xlsx,1B91s7Mcp4WuUMz-GzfiUaoIrfFhFGkfI,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1B91s7Mcp4WuUMz-GzfiUaoIrfFhFGkfI/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1531323432199 — Jul 11 2018 Salesforce export.,High
Root/MiscSpreadsheets,report1531323432199.xls,13FznkMdRmBSMxbzGg_SQVAwrsLGDoFD-,File,application/vnd.ms-excel,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/13FznkMdRmBSMxbzGg_SQVAwrsLGDoFD-/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,report1531323432199.xls,18sKBH9DBkYQ3bXSdJgWxEJ7qiGDCdjVc,File,application/vnd.ms-excel,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/18sKBH9DBkYQ3bXSdJgWxEJ7qiGDCdjVc/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1531323432199.xls — Jul 2018 Salesforce export.,High
Root/MiscSpreadsheets,Untitled spreadsheet(6).xlsx,1rG6JHEIuWAPigyiVuS-hI05y6ywNF2jG,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1rG6JHEIuWAPigyiVuS-hI05y6ywNF2jG/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,Untitled spreadsheet(6) — 2018 Salesforce export.,High
Root/MiscSpreadsheets,report1530562960397.xls,1DeqoDZDe1CdRZHrPHdVXUlz5cURiwbXR,File,application/vnd.ms-excel,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1DeqoDZDe1CdRZHrPHdVXUlz5cURiwbXR/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,report1530562960397.xls,1mEDGL6W6K7KDByW_73wd-Wy6S1eBReK6,File,application/vnd.ms-excel,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1mEDGL6W6K7KDByW_73wd-Wy6S1eBReK6/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1530562960397.xls — Jul 2 2018 Salesforce export.,High
Root/MiscSpreadsheets,Untitled spreadsheet(7).xlsx,1dWqHzZIlSuUGb-q7pnyuRlv-ji3x2t2w,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1dWqHzZIlSuUGb-q7pnyuRlv-ji3x2t2w/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,Untitled spreadsheet(7) — 2018 Salesforce export.,High
Root/MiscSpreadsheets,report1530561932714.xls,1EsvVD5dihzYFDUPQ1LISOnQBelqyApL8,File,application/vnd.ms-excel,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1EsvVD5dihzYFDUPQ1LISOnQBelqyApL8/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,report1530561932714 — Jul 2018 Salesforce export.,High
Root/MiscSpreadsheets,Morgan_s Opps.xlsx,1JLwYsb1y-oikhBMe-ksUxUbHQDUf3JEu,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1JLwYsb1y-oikhBMe-ksUxUbHQDUf3JEu/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,Morgan_s Opps.xlsx,1lVgseQuPtAz6AlAjAhotpA1XJop10UKb,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1lVgseQuPtAz6AlAjAhotpA1XJop10UKb/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0626,"Morgan's opp revenue tracker: Y1 $84K, Y2 $480K (bonus hit), total $590K+; school-by-school.",High
Root/MiscSpreadsheets,Master -- New Of-Value Hot Zone Schools.xlsx,1Pf2wKH15vKaE8b5iHaj3Go1jzqFUD4Q2,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1Pf2wKH15vKaE8b5iHaj3Go1jzqFUD4Q2/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,Master -- New Of-Value Hot Zone Schools.xlsx,1_63Yo2E7z2Hkk5NmsKnU-jiB8sJ2oFF8,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1_63Yo2E7z2Hkk5NmsKnU-jiB8sJ2oFF8/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0316,HZ school identification data (not fully read — too large),
Root/MiscSpreadsheets,Copy of Hot Zones Master List.xlsx,1AIwj4A4Bv5Mq2qIM79n14qJac6iS7fTh,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1AIwj4A4Bv5Mq2qIM79n14qJac6iS7fTh/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0117,"$29,251,188 total tracked HZ territory value across ~30 districts",
Root/MiscSpreadsheets,Accounts_Errors.csv.xlsx,1iuT99mlpJ3xzgikZKmw5hk592QCmn9eR,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1iuT99mlpJ3xzgikZKmw5hk592QCmn9eR/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,TR-0101,
Root/MiscSpreadsheets,Accounts_Errors.csv.xlsx,1u00CJcD00VakNIywFnLqAF88BEpWjR_o,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1u00CJcD00VakNIywFnLqAF88BEpWjR_o/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0611,Accounts_Errors.csv.xlsx — CRM import error log.,High
Root/MiscSpreadsheets,Accounts_Errors(1).csv,1zDnZAl2Vv--VWeZ74fYNBfYNOjhpDvM8,File,text/csv,MiscSpreadsheets,https://drive.google.com/file/d/1zDnZAl2Vv--VWeZ74fYNBfYNOjhpDvM8/view?usp=drivesdk,,,Reviewed,TR-0611,Accounts_Errors(1).csv — CRM import error log.,High
Root/MiscSpreadsheets,Accounts_Errors.csv(1).xlsx,1nkPEXIKKE2XgtGp8OmgN0yJd3Gm5o7iD,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1nkPEXIKKE2XgtGp8OmgN0yJd3Gm5o7iD/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0611,Accounts_Errors.csv(1).xlsx — CRM import error log.,High
Root/MiscSpreadsheets,Accounts_Errors(2).csv,1GhV3056C-I5FEhxonRRkADJnCrJNTWeB,File,text/csv,MiscSpreadsheets,https://drive.google.com/file/d/1GhV3056C-I5FEhxonRRkADJnCrJNTWeB/view?usp=drivesdk,,,Reviewed,TR-0611,Accounts_Errors(2).csv — CRM import error log.,High
Root/MiscSpreadsheets,Accounts_Errors.csv(2).xlsx,1yTqjWH1VgeZucELLaoFF51N5S8BkSFg3,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1yTqjWH1VgeZucELLaoFF51N5S8BkSFg3/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0611,Accounts_Errors.csv(2).xlsx — CRM import error log.,High
Root/MiscSpreadsheets,Accounts_Errors(3).csv,12USHZo-phGydpqU6rgK-TB7q4HsJrFxu,File,text/csv,MiscSpreadsheets,https://drive.google.com/file/d/12USHZo-phGydpqU6rgK-TB7q4HsJrFxu/view?usp=drivesdk,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,Accounts_Errors(3).csv,1vMWNA2hfwbQ1L8XAO5kGL_VKVTL6cAzy,File,text/csv,MiscSpreadsheets,https://drive.google.com/file/d/1vMWNA2hfwbQ1L8XAO5kGL_VKVTL6cAzy/view?usp=drivesdk,,,Reviewed,TR-0611,Accounts_Errors(3).csv — CRM import error log.,High
Root/MiscSpreadsheets,Untitled spreadsheet(8).xlsx,1jErojceGQZLvdv6n0stXRvsIt7WotRjR,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1jErojceGQZLvdv6n0stXRvsIt7WotRjR/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,Untitled spreadsheet(8) — 2018 Salesforce export.,High
Root/MiscSpreadsheets,Copy of Hot Zones Master List(1).xlsx,1AniG2T3vKx6468sfCHDHNTh_9GbHG3Cn,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1AniG2T3vKx6468sfCHDHNTh_9GbHG3Cn/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0118,Version copy of Hot Zones Master List.xlsx,
Root/MiscSpreadsheets,Copy of Hot Zones Master List(2).xlsx,1PpG6Sz8Qa8AIdzAZ1UtOTC6cGXpXxIOH,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1PpG6Sz8Qa8AIdzAZ1UtOTC6cGXpXxIOH/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0119,Version copy of Hot Zones Master List.xlsx,
Root/MiscSpreadsheets,Untitled spreadsheet(9).xlsx,1DvkCysTludll7B9cCaFpkCxsTuwFqGAt,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1DvkCysTludll7B9cCaFpkCxsTuwFqGAt/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,Morgan -- Targeted High Schools.xlsx,1jKQ9eOjdocdky6juGXfSBQBmhBSYmqUa,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1jKQ9eOjdocdky6juGXfSBQBmhBSYmqUa/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0024,"HS targets with Salesforce IDs, enrollment fields, contacts, emails, prior opportunity status",
Root/MiscSpreadsheets,Morgan_s Opps -- Year 2.xlsx,1sMnDwLQ3cyMSaZIM_YZS0mfWTcaa9Oox,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1sMnDwLQ3cyMSaZIM_YZS0mfWTcaa9Oox/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0627,Morgan's Opps Year 2 — truncated (#REF errors); full data in TR-0626.,High
Root/MiscSpreadsheets,"Sales Dev_ Lost Opportunities 14-15, 15-16.xlsx",1_Q4ZQMTg5jzxwv1PPQAzxTKHP76JMiHp,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1_Q4ZQMTg5jzxwv1PPQAzxTKHP76JMiHp/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,"Sales Dev_ Lost Opportunities 14-15, 15-16.xlsx",1htcdAC4scszqiTOWpGtw7x5lI5IWg_f9,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1htcdAC4scszqiTOWpGtw7x5lI5IWg_f9/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0628,Morgan's lost deal analysis 14-15/15-16. 'Generated by Morgan Escott.' Notes per account.,High
Root/MiscSpreadsheets,Gwinnett County Schools (GA).xlsx,1BS4Hj7gK5r5sZrdnmxiSNRBasVKu98OB,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1BS4Hj7gK5r5sZrdnmxiSNRBasVKu98OB/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0617,Gwinnett County Schools GA — territory research DB.,High
Root/MiscSpreadsheets,Untitled spreadsheet(16).xlsx,10tkGCd1inHBIS_bVYsT9ovLOu_jjaRn_,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/10tkGCd1inHBIS_bVYsT9ovLOu_jjaRn_/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0619,Untitled spreadsheet(16) — Salesforce export.,High
Root/MiscSpreadsheets,Dekalb County Schools (GA).xlsx,1Hldyz3KUQfPFYxNO__N32iZCMiCDhr2H,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1Hldyz3KUQfPFYxNO__N32iZCMiCDhr2H/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0617,Dekalb County Schools GA — territory research DB.,High
Root/MiscSpreadsheets,Henry County Schools (GA).xlsx,1dq_X_fhGfYK5Yj272rM9bUkqZAMjSIfB,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1dq_X_fhGfYK5Yj272rM9bUkqZAMjSIfB/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0617,Henry County GA territory research DB.,High
Root/MiscSpreadsheets,Barrow County Schools (GA).xlsx,1dCpTEXYwMmfg-a1HOkU2l2wm3Hq7NclD,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1dCpTEXYwMmfg-a1HOkU2l2wm3Hq7NclD/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0617,Barrow County GA territory research DB.,High
Root/MiscSpreadsheets,Houston County Schools (GA).xlsx,1ncHggiue1TI1gel1unsw59eAIn6UHXyv,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1ncHggiue1TI1gel1unsw59eAIn6UHXyv/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0617,Houston County GA territory research DB.,High
Root/MiscSpreadsheets,Hall County Schools (GA).xlsx,1G9X1_GtRyCa5blan-BalbdIlVHDQZlet,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1G9X1_GtRyCa5blan-BalbdIlVHDQZlet/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0617,Hall County GA territory research DB.,High
Root/MiscSpreadsheets,Gainesville City Schools (GA).xlsx,160JiMH1t5asusKn_anMoZRLlsV0b9_Tt,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/160JiMH1t5asusKn_anMoZRLlsV0b9_Tt/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0617,Gainesville City GA territory research DB.,High
Root/MiscSpreadsheets,Long-Term Leads.xlsx,195k79iuLDX7rBSJFTKdTscpIMQkT3iHu,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/195k79iuLDX7rBSJFTKdTscpIMQkT3iHu/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,Yes,,Duplicate — defer,,,
Root/MiscSpreadsheets,Long-Term Leads.xlsx,1kjJavBKXngTYic8Ky5wWEpyK87BD8ANK,File,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,MiscSpreadsheets,https://docs.google.com/spreadsheets/d/1kjJavBKXngTYic8Ky5wWEpyK87BD8ANK/edit?usp=drivesdk&ouid=117877075857315698786&rtpof=true&sd=true,,,Reviewed,TR-0629,Morgan's multi-year nurture tracker (2016-2021); 35+ prospects; real reply text per contact.,High
